status,direction,option_type,strike,expiry,entry_ts,exit_ts,entry_price,exit_price,sl_price,target_price,exit_reason,gross_pnl,charges,net_pnl,qty,lots,spot_at_entry,delta_at_entry,iv_at_entry,vix,trade_date,entry_slippage_pct,otm_offset,strategy,tier,risk_multiplier,regime,quality_score
COMPLETED,CALL,CE,25450,2025-10-23,2025-10-16T10:00:00,2025-10-16T13:15:00,71.28,78.74,51.32,114.05,SL_HIT,484.98,56.65,428.33,65,1,25443.95,0.5008,0.1173,11.73,2025-10-23,1.5,0,EMA_PULLBACK,2,1.0,DIRECTIONAL,3
COMPLETED,CALL,CE,25450,2025-10-23,2025-10-16T10:15:00,2025-10-16T12:45:00,65.99,74.77,47.51,105.59,SL_HIT,570.23,56.1,514.13,65,1,25436.9,0.4838,0.1173,11.73,2025-10-23,1.5,0,EMA_PULLBACK,2,1.0,DIRECTIONAL,3
COMPLETED,CALL,CE,26050,2025-10-23,2025-10-23T10:00:00,2025-10-23T11:05:00,89.81,63.7,64.67,143.7,SL_HIT,-1697.67,56.21,-1753.88,65,1,26074.85,0.569,0.1173,11.73,2025-10-23,1.5,0,RELAXED_ORB,1,1.0,DIRECTIONAL,4
COMPLETED,CALL,CE,26100,2025-10-30,2025-10-23T10:35:00,2025-10-23T13:05:00,115.01,82.14,82.81,184.01,SL_HIT,-2136.21,58.79,-2195.0,65,1,26080.55,0.4959,0.1195,11.95,2025-10-28,0.8,0,EMA_PULLBACK,1,0.85,DIRECTIONAL,4
COMPLETED,CALL,CE,26050,2025-10-30,2025-10-28T09:30:00,2025-10-28T09:50:00,118.98,84.98,85.67,190.37,SL_HIT,-2210.06,59.19,-2269.25,65,1,26028.8,0.4954,0.1195,11.95,2025-10-28,0.8,0,RELAXED_ORB,2,1.0,DIRECTIONAL,3
COMPLETED,CALL,CE,26100,2025-10-30,2025-10-23T10:35:00,2025-10-23T11:30:00,92.41,65.8,66.53,147.85,SL_HIT,-1729.35,56.5,-1785.85,65,1,26080.55,0.4863,0.1197,11.97,2025-10-29,1.1,0,EMA_PULLBACK,2,0.85,DIRECTIONAL,3
COMPLETED,CALL,CE,26050,2025-10-30,2025-10-23T10:55:00,2025-10-23T13:05:00,107.32,76.42,77.27,171.71,SL_HIT,-2008.42,58.0,-2066.42,65,1,26063.4,0.5408,0.1197,11.97,2025-10-29,1.1,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,CALL,CE,26050,2025-10-30,2025-10-29T10:25:00,2025-10-29T14:05:00,99.14,70.6,71.38,158.63,SL_HIT,-1855.46,57.17,-1912.63,65,1,26042.5,0.5064,0.1197,11.97,2025-10-29,1.1,0,RELAXED_ORB,2,1.0,DIRECTIONAL,3
COMPLETED,PUT,PE,25850,2025-10-30,2025-10-24T09:50:00,2025-10-24T10:00:00,65.46,46.19,47.13,104.73,SL_HIT,-1252.56,53.75,-1306.31,65,1,25865.3,-0.4532,0.1207,12.07,2025-10-30,1.5,0,EMA_PULLBACK,2,0.85,NEUTRAL,3
COMPLETED,PUT,PE,25900,2025-11-06,2025-10-30T10:30:00,2025-10-30T11:20:00,106.59,76.13,76.75,170.55,SL_HIT,-1979.93,57.94,-2037.87,65,1,25920.7,-0.4517,0.1265,12.65,2025-11-04,0.8,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,PUT,PE,25950,2025-11-06,2025-10-30T10:15:00,2025-10-30T11:10:00,82.97,58.85,59.74,132.76,SL_HIT,-1568.39,55.53,-1623.92,65,1,25929.65,-0.5302,0.1241,12.41,2025-11-06,1.5,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,PUT,PE,25350,2025-11-13,2025-11-07T09:50:00,2025-11-07T11:10:00,113.62,81.15,81.8,181.79,SL_HIT,-2110.37,58.65,-2169.02,65,1,25352.45,-0.4745,0.1249,12.49,2025-11-11,0.8,0,EMA_PULLBACK,2,1.0,DIRECTIONAL,3
COMPLETED,CALL,CE,25600,2025-11-13,2025-11-10T09:45:00,2025-11-10T13:20:00,96.24,95.37,69.29,153.98,SL_HIT,-56.44,59.07,-115.5,65,1,25580.65,0.4882,0.1211,12.11,2025-11-12,1.1,0,EMA_PULLBACK,2,0.85,DIRECTIONAL,3
COMPLETED,CALL,CE,25600,2025-11-13,2025-11-10T09:45:00,2025-11-10T10:40:00,69.59,68.68,50.11,111.35,SL_HIT,-58.94,55.76,-114.7,65,1,25580.65,0.4733,0.1216,12.16,2025-11-13,1.5,0,EMA_PULLBACK,2,1.0,DIRECTIONAL,3
COMPLETED,CALL,CE,25600,2025-11-20,2025-11-11T12:45:00,2025-11-11T13:55:00,103.91,122.68,74.82,166.26,SL_HIT,1219.51,61.61,1157.9,65,1,25581.6,0.4929,0.121,12.1,2025-11-18,0.8,0,EMA_PULLBACK,2,1.0,DIRECTIONAL,3
COMPLETED,CALL,CE,25950,2025-11-20,2025-11-13T11:35:00,2025-11-13T13:55:00,107.59,76.61,77.47,172.15,SL_HIT,-2013.58,58.02,-2071.61,65,1,25971.7,0.5556,0.1197,11.97,2025-11-19,1.1,0,EMA_PULLBACK,2,1.0,NEUTRAL,3
COMPLETED,PUT,PE,25750,2025-11-20,2025-11-14T10:00:00,2025-11-14T10:50:00,82.0,58.39,59.04,131.19,SL_HIT,-1534.55,55.45,-1590.0,65,1,25774.65,-0.441,0.1197,11.97,2025-11-19,1.1,0,EMA_PULLBACK,2,1.0,NEUTRAL,3
COMPLETED,CALL,CE,25950,2025-11-20,2025-11-17T10:15:00,2025-11-17T10:40:00,83.99,59.57,60.47,134.39,SL_HIT,-1587.63,55.63,-1643.26,65,1,25963.9,0.5441,0.1214,12.14,2025-11-20,1.5,0,EMA_PULLBACK,2,1.0,DIRECTIONAL,3
COMPLETED,CALL,CE,25950,2025-11-20,2025-11-17T10:30:00,2025-11-17T11:25:00,73.35,52.02,52.81,117.36,SL_HIT,-1386.44,54.56,-1441.01,65,1,25947.55,0.5079,0.1214,12.14,2025-11-20,1.5,0,EMA_PULLBACK,3,1.0,DIRECTIONAL,2
COMPLETED,CALL,CE,26100,2025-11-27,2025-11-26T10:30:00,2025-11-26T11:40:00,62.05,71.01,44.68,99.28,SL_HIT,582.1,55.62,526.48,65,1,26077.95,0.463,0.1179,11.79,2025-11-27,1.5,0,EMA_PULLBACK,3,1.0,DIRECTIONAL,2
COMPLETED,CALL,CE,26100,2025-11-27,2025-11-26T10:35:00,2025-11-26T13:05:00,66.5,104.8,47.88,106.4,TARGET_HIT,2489.78,58.56,2431.21,65,1,26088.5,0.4869,0.1179,11.79,2025-11-27,1.5,0,EMA_PULLBACK,2,1.0,DIRECTIONAL,3
COMPLETED,PUT,PE,26050,2025-12-04,2025-12-02T10:10:00,2025-12-02T15:15:00,100.05,85.95,72.04,160.09,FORCE_EXIT,-916.68,58.46,-975.14,65,1,26058.7,-0.4635,0.1123,11.23,2025-12-02,0.8,0,RELAXED_ORB,2,1.0,DIRECTIONAL,3
COMPLETED,PUT,PE,26150,2025-12-04,2025-12-01T12:30:00,2025-12-01T13:15:00,72.07,51.32,51.89,115.31,SL_HIT,-1348.72,54.45,-1403.17,65,1,26160.85,-0.4611,0.1121,11.21,2025-12-03,1.1,0,EMA_PULLBACK,2,1.0,DIRECTIONAL,3
COMPLETED,PUT,PE,26150,2025-12-04,2025-12-01T12:45:00,2025-12-01T13:15:00,72.47,51.6,52.18,115.95,SL_HIT,-1356.19,54.49,-1410.68,65,1,26157.35,-0.4681,0.1121,11.21,2025-12-03,1.1,0,EMA_PULLBACK,3,1.0,DIRECTIONAL,2
COMPLETED,PUT,PE,26150,2025-12-04,2025-12-01T12:15:00,2025-12-01T12:55:00,41.03,28.8,29.54,65.64,SL_HIT,-794.7,51.29,-845.99,65,1,26170.4,-0.4253,0.1082,10.82,2025-12-04,2.0,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,PUT,PE,26150,2025-12-04,2025-12-01T12:30:00,2025-12-01T12:50:00,43.4,30.62,31.25,69.44,SL_HIT,-830.47,51.54,-882.02,65,1,26160.85,-0.4537,0.1082,10.82,2025-12-04,2.0,0,EMA_PULLBACK,2,1.0,DIRECTIONAL,3
COMPLETED,PUT,PE,26150,2025-12-11,2025-12-01T12:05:00,2025-12-01T14:00:00,100.35,71.89,72.25,160.56,SL_HIT,-1849.87,57.33,-1907.2,65,1,26173.95,-0.4421,0.1113,11.13,2025-12-08,0.5,0,EMA_PULLBACK,2,1.0,NEUTRAL,3
COMPLETED,PUT,PE,26150,2025-12-11,2025-12-01T12:30:00,2025-12-01T14:00:00,104.99,75.22,75.6,167.99,SL_HIT,-1935.46,57.8,-1993.26,65,1,26160.85,-0.4595,0.1113,11.13,2025-12-08,0.5,0,EMA_PULLBACK,2,1.0,NEUTRAL,3
COMPLETED,PUT,PE,25900,2025-12-11,2025-12-03T10:15:00,2025-12-03T12:10:00,94.68,67.63,68.17,151.49,SL_HIT,-1758.68,56.74,-1815.43,65,1,25912.45,-0.4571,0.1095,10.95,2025-12-09,0.8,0,EMA_PULLBACK,2,1.0,DIRECTIONAL,3
COMPLETED,PUT,PE,25800,2025-12-11,2025-12-09T10:25:00,2025-12-09T11:10:00,72.84,51.87,52.44,116.54,SL_HIT,-1363.14,54.53,-1417.67,65,1,25822.35,-0.4393,0.1091,10.91,2025-12-10,1.1,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,PUT,PE,26050,2025-12-11,2025-12-04T11:35:00,2025-12-04T13:20:00,60.48,59.69,43.55,96.77,SL_HIT,-51.22,54.64,-105.86,65,1,26034.75,-0.5315,0.104,10.4,2025-12-11,1.5,0,VWAP_RECLAIM,2,0.6,DIRECTIONAL,3
COMPLETED,CALL,CE,25900,2025-12-18,2025-12-11T12:40:00,2025-12-11T13:10:00,116.54,83.49,83.91,186.47,SL_HIT,-2148.36,58.97,-2207.33,65,1,25899.85,0.5274,0.1025,10.25,2025-12-15,0.5,0,EMA_PULLBACK,2,1.0,NEUTRAL,3
COMPLETED,CALL,CE,25900,2025-12-18,2025-12-09T12:20:00,2025-12-09T12:35:00,110.02,78.58,79.22,176.03,SL_HIT,-2043.58,58.29,-2101.86,65,1,25921.55,0.5618,0.1006,10.06,2025-12-16,0.8,0,EMA_PULLBACK,2,1.0,NEUTRAL,3
COMPLETED,CALL,CE,25900,2025-12-18,2025-12-11T12:40:00,2025-12-11T13:00:00,73.75,52.52,53.1,118.0,SL_HIT,-1380.21,54.62,-1434.83,65,1,25899.85,0.5189,0.0984,9.84,2025-12-17,1.1,0,EMA_PULLBACK,2,1.0,DIRECTIONAL,3
COMPLETED,PUT,PE,25900,2025-12-18,2025-12-16T10:35:00,2025-12-16T12:25:00,51.92,36.63,37.38,83.06,SL_HIT,-993.45,52.4,-1045.85,65,1,25904.85,-0.4703,0.0971,9.71,2025-12-18,1.5,0,EMA_PULLBACK,2,0.85,DIRECTIONAL,3
COMPLETED,CALL,CE,25950,2025-12-25,2025-12-19T10:15:00,2025-12-19T15:15:00,117.82,107.87,84.83,188.51,FORCE_EXIT,-646.77,61.0,-707.77,65,1,25946.7,0.5263,0.0968,9.68,2025-12-22,0.5,0,EMA_PULLBACK,2,1.0,DIRECTIONAL,3
COMPLETED,CALL,CE,25850,2025-12-25,2025-12-18T11:20:00,2025-12-18T13:15:00,96.96,96.37,69.81,155.13,SL_HIT,-37.91,59.18,-97.09,65,1,25852.0,0.5304,0.0938,9.38,2025-12-23,0.8,0,VWAP_RECLAIM,2,0.6,DIRECTIONAL,3
COMPLETED,CALL,CE,25800,2025-12-25,2025-12-18T10:15:00,2025-12-18T11:00:00,93.29,92.45,67.17,149.26,SL_HIT,-54.71,58.7,-113.41,65,1,25823.4,0.5733,0.0919,9.19,2025-12-24,1.1,0,VWAP_RECLAIM,2,0.85,DIRECTIONAL,3
COMPLETED,PUT,PE,26150,2026-01-08,2026-01-06T13:50:00,2026-01-06T15:05:00,78.4,56.0,56.45,125.45,SL_HIT,-1456.31,55.1,-1511.41,65,1,26154.55,-0.4688,0.1002,10.02,2026-01-06,0.8,0,VWAP_RECLAIM,2,0.85,DIRECTIONAL,3
COMPLETED,CALL,CE,26250,2026-01-08,2026-01-02T10:10:00,2026-01-02T14:05:00,90.89,90.07,65.44,145.43,SL_HIT,-53.3,58.41,-111.71,65,1,26254.65,0.5311,0.0995,9.95,2026-01-07,1.1,0,EMA_PULLBACK,2,1.0,NEUTRAL,3
COMPLETED,CALL,CE,26250,2026-01-08,2026-01-02T10:10:00,2026-01-02T12:45:00,70.99,70.07,51.11,113.59,SL_HIT,-60.13,55.93,-116.06,65,1,26254.65,0.5269,0.106,10.6,2026-01-08,1.5,0,EMA_PULLBACK,2,1.0,NEUTRAL,3
COMPLETED,PUT,PE,26000,2026-01-15,2026-01-08T10:55:00,2026-01-08T12:10:00,109.03,146.09,78.5,174.44,SL_HIT,2408.98,63.74,2345.25,65,1,26016.9,-0.452,0.1137,11.37,2026-01-12,0.5,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,PUT,PE,25800,2026-01-15,2026-01-09T11:30:00,2026-01-09T13:20:00,118.21,154.34,85.11,189.13,SL_HIT,2348.39,64.8,2283.59,65,1,25791.75,-0.4844,0.1137,11.37,2026-01-12,0.5,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,PUT,PE,26000,2026-01-15,2026-01-08T10:55:00,2026-01-08T12:00:00,77.05,121.93,55.48,123.29,TARGET_HIT,2916.98,60.41,2856.57,65,1,26016.9,-0.4508,0.1132,11.32,2026-01-14,1.1,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,PUT,PE,25450,2026-01-22,2026-01-20T09:35:00,2026-01-20T15:00:00,114.76,182.14,82.62,183.61,TARGET_HIT,4380.0,66.92,4313.08,65,1,25457.95,-0.4677,0.1273,12.73,2026-01-20,0.8,0,RELAXED_ORB,1,1.0,DIRECTIONAL,4
COMPLETED,PUT,PE,25700,2026-01-22,2026-01-13T12:45:00,2026-01-13T13:20:00,100.24,99.33,72.17,160.38,SL_HIT,-58.78,59.56,-118.34,65,1,25685.0,-0.5104,0.1378,13.78,2026-01-21,1.1,0,EMA_PULLBACK,2,1.0,DIRECTIONAL,3
COMPLETED,PUT,PE,25450,2026-01-22,2026-01-20T10:10:00,2026-01-20T14:25:00,97.4,116.72,70.13,155.84,SL_HIT,1255.52,60.85,1194.67,65,1,25468.7,-0.4561,0.1378,13.78,2026-01-21,1.1,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,PUT,PE,25100,2026-01-22,2026-01-21T10:20:00,2026-01-21T10:50:00,101.13,160.03,72.81,161.81,TARGET_HIT,3828.31,64.53,3763.77,65,1,25105.85,-0.4745,0.1378,13.78,2026-01-21,1.1,0,RELAXED_ORB,1,1.0,DIRECTIONAL,4
COMPLETED,CALL,CE,25800,2026-01-22,2026-01-14T11:45:00,2026-01-14T12:10:00,62.48,44.08,44.98,99.96,SL_HIT,-1195.56,53.45,-1249.01,65,1,25784.75,0.4746,0.1335,13.35,2026-01-22,1.5,0,EMA_PULLBACK,2,1.0,DIRECTIONAL,3
COMPLETED,CALL,CE,25800,2026-01-22,2026-01-14T12:00:00,2026-01-14T12:10:00,61.11,43.12,44.0,97.77,SL_HIT,-1169.38,53.32,-1222.7,65,1,25786.95,0.4784,0.1335,13.35,2026-01-22,1.5,0,EMA_PULLBACK,2,1.0,DIRECTIONAL,3
COMPLETED,PUT,PE,25200,2026-01-29,2026-01-21T09:35:00,2026-01-21T10:40:00,111.35,176.21,80.17,178.17,TARGET_HIT,4215.42,66.29,4149.13,65,1,25189.45,-0.4975,0.1353,13.53,2026-01-28,1.1,0,EMA_PULLBACK,2,0.85,NEUTRAL,3
COMPLETED,CALL,CE,25200,2026-01-29,2026-01-21T12:20:00,2026-01-21T12:25:00,55.81,39.38,40.18,89.29,SL_HIT,-1067.96,52.79,-1120.74,65,1,25185.85,0.4725,0.1337,13.37,2026-01-29,1.5,0,EMA_PULLBACK,1,1.0,DIRECTIONAL,4
COMPLETED,CALL,CE,25200,2026-01-29,2026-01-21T12:30:00,2026-01-21T12:45:00,53.91,69.45,38.81,86.25,SL_HIT,1010.46,55.15,955.31,65,1,25185.45,0.4702,0.1337,13.37,2026-01-29,1.5,0,EMA_PULLBACK,2,1.0,DIRECTIONAL,3
COMPLETED,CALL,CE,25350,2026-02-05,2026-01-29T13:00:00,2026-01-29T14:05:00,87.51,108.99,63.01,140.02,SL_HIT,1396.25,59.8,1336.45,65,1,25351.3,0.5182,0.1225,12.25,2026-02-04,1.1,0,EMA_PULLBACK,2,1.0,DIRECTIONAL,3
COMPLETED,CALL,CE,25850,2026-02-05,2026-02-03T11:55:00,2026-02-03T12:25:00,94.4,67.22,67.97,151.04,SL_HIT,-1766.7,56.7,-1823.39,65,1,25847.85,0.5131,0.1225,12.25,2026-02-04,1.1,0,EMA_PULLBACK,1,1.0,DIRECTIONAL,4
COMPLETED,CALL,CE,25300,2026-02-05,2026-01-30T11:50:00,2026-01-30T11:55:00,55.8,39.37,40.17,89.28,SL_HIT,-1067.74,52.78,-1120.52,65,1,25287.4,0.4776,0.1217,12.17,2026-02-05,1.5,0,VWAP_RECLAIM,3,0.6,DIRECTIONAL,2
COMPLETED,CALL,CE,25850,2026-02-05,2026-02-03T11:55:00,2026-02-03T12:05:00,61.61,43.47,44.36,98.57,SL_HIT,-1178.94,53.37,-1232.31,65,1,25847.85,0.5056,0.1217,12.17,2026-02-05,1.5,0,EMA_PULLBACK,1,1.0,DIRECTIONAL,4
COMPLETED,CALL,CE,25850,2026-02-05,2026-02-03T12:05:00,2026-02-03T12:25:00,50.83,35.86,36.6,81.33,SL_HIT,-972.65,52.29,-1024.94,65,1,25828.25,0.4519,0.1217,12.17,2026-02-05,2.0,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,CALL,CE,25850,2026-02-12,2026-02-03T11:55:00,2026-02-03T12:25:00,113.57,81.12,81.77,181.71,SL_HIT,-2109.47,58.65,-2168.11,65,1,25847.85,0.5186,0.1167,11.67,2026-02-10,0.8,0,EMA_PULLBACK,2,1.0,DIRECTIONAL,3
COMPLETED,CALL,CE,25800,2026-02-12,2026-02-03T13:40:00,2026-02-03T14:30:00,106.08,75.77,76.38,169.73,SL_HIT,-1970.43,57.89,-2028.32,65,1,25800.8,0.5215,0.1167,11.67,2026-02-10,0.8,0,VWAP_RECLAIM,3,0.6,DIRECTIONAL,2
COMPLETED,CALL,CE,25800,2026-02-12,2026-02-09T09:40:00,2026-02-09T11:45:00,99.06,109.53,71.32,158.49,SL_HIT,680.92,60.34,620.58,65,1,25793.05,0.5085,0.1155,11.55,2026-02-11,1.1,0,EMA_PULLBACK,3,1.0,DIRECTIONAL,2
COMPLETED,CALL,CE,25800,2026-02-12,2026-02-09T10:15:00,2026-02-09T11:45:00,108.53,107.55,78.14,173.64,SL_HIT,-63.64,60.58,-124.23,65,1,25816.65,0.5477,0.1155,11.55,2026-02-11,1.1,0,EMA_PULLBACK,1,1.0,DIRECTIONAL,4
COMPLETED,CALL,CE,25650,2026-02-12,2026-02-06T11:45:00,2026-02-06T12:05:00,54.89,38.73,39.52,87.83,SL_HIT,-1050.43,52.69,-1103.12,65,1,25636.85,0.4762,0.1173,11.73,2026-02-12,1.5,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,CALL,CE,25650,2026-02-12,2026-02-06T11:55:00,2026-02-06T12:05:00,51.29,36.19,36.93,82.06,SL_HIT,-981.47,52.33,-1033.8,65,1,25632.25,0.4624,0.1173,11.73,2026-02-12,1.5,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,CALL,CE,25600,2026-02-12,2026-02-06T13:50:00,2026-02-06T14:15:00,50.76,35.81,36.54,81.21,SL_HIT,-971.28,52.28,-1023.56,65,1,25618.6,0.5833,0.1173,11.73,2026-02-12,1.5,0,VWAP_RECLAIM,2,0.6,DIRECTIONAL,3
COMPLETED,PUT,PE,25550,2026-02-19,2026-02-13T10:45:00,2026-02-13T12:25:00,110.08,78.62,79.26,176.13,SL_HIT,-2044.64,58.29,-2102.93,65,1,25558.1,-0.4679,0.1267,12.67,2026-02-17,0.8,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,PUT,PE,25550,2026-02-19,2026-02-13T10:45:00,2026-02-13T12:25:00,87.45,62.27,62.97,139.92,SL_HIT,-1636.66,56.0,-1692.66,65,1,25558.1,-0.4684,0.1222,12.22,2026-02-18,1.1,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,PUT,PE,25550,2026-02-19,2026-02-13T11:30:00,2026-02-13T12:05:00,97.83,69.66,70.44,156.53,SL_HIT,-1830.9,57.04,-1887.94,65,1,25530.05,-0.5175,0.1222,12.22,2026-02-18,1.1,0,EMA_PULLBACK,2,0.85,DIRECTIONAL,3
COMPLETED,CALL,CE,25750,2026-02-19,2026-02-17T11:50:00,2026-02-17T12:55:00,65.44,46.18,47.12,104.71,SL_HIT,-1252.34,53.75,-1306.09,65,1,25741.6,0.4906,0.1346,13.46,2026-02-19,1.5,0,EMA_PULLBACK,3,1.0,DIRECTIONAL,2
COMPLETED,PUT,PE,25500,2026-02-26,2026-02-24T10:20:00,2026-02-24T13:00:00,109.01,127.6,78.49,174.42,SL_HIT,1207.98,62.23,1145.74,65,1,25488.5,-0.5,0.1349,13.49,2026-02-25,1.1,0,EMA_PULLBACK,2,0.85,NEUTRAL,3
COMPLETED,PUT,PE,25500,2026-02-26,2026-02-24T10:20:00,2026-02-24T11:20:00,80.34,56.97,57.84,128.54,SL_HIT,-1518.49,55.26,-1573.76,65,1,25488.5,-0.5112,0.1306,13.06,2026-02-26,1.5,0,EMA_PULLBACK,2,0.85,NEUTRAL,3
COMPLETED,PUT,PE,25400,2026-02-26,2026-02-26T12:55:00,2026-02-26T13:00:00,46.22,32.61,33.28,73.95,SL_HIT,-884.39,51.83,-936.21,65,1,25414.8,-0.4471,0.1306,13.06,2026-02-26,2.0,0,EMA_PULLBACK,2,0.85,NEUTRAL,3
COMPLETED,CALL,CE,25600,2026-03-05,2026-02-25T11:45:00,2026-02-25T12:30:00,101.75,72.16,73.26,162.81,SL_HIT,-1923.35,57.41,-1980.76,65,1,25617.65,0.5403,0.1786,17.86,2026-03-05,1.5,0,VWAP_RECLAIM,3,0.6,DIRECTIONAL,2
COMPLETED,CALL,CE,25550,2026-03-05,2026-02-26T10:00:00,2026-02-26T10:55:00,108.97,77.28,78.46,174.35,SL_HIT,-2059.68,58.14,-2117.82,65,1,25543.8,0.5015,0.1786,17.86,2026-03-05,1.5,0,VWAP_RECLAIM,2,0.85,DIRECTIONAL,3
COMPLETED,PUT,PE,24600,2026-03-12,2026-03-06T10:30:00,2026-03-06T11:40:00,109.51,77.25,78.85,175.21,SL_HIT,-2096.99,58.16,-2155.15,65,1,24619.1,-0.4653,0.2152,21.52,2026-03-12,2.03,0,VWAP_RECLAIM,3,0.75,DIRECTIONAL,2
COMPLETED,PUT,PE,24600,2026-03-12,2026-03-06T11:15:00,2026-03-06T11:40:00,106.58,75.18,76.74,170.53,SL_HIT,-2040.94,57.86,-2098.81,65,1,24606.35,-0.4823,0.2152,21.52,2026-03-12,2.03,0,VWAP_RECLAIM,3,0.6,DIRECTIONAL,2
